Sentence
"I ordered a spicy pizza, aur woh mujhe bilkul perfect laga. Packaging achi thi, aur flavor bhi kaafi tasty tha, dosti ke liye saath mein kiya."
Trailer dekhne ke baad main excited tha is movie ko dekhne ke liye.
"The restaurant ne mere order mein galti ki, par unhone jaldi se replace kiya. Yeh unki customer service ka acha example hai aur main unse phir se order karne ka soche raha hun."
"Yeh film dekhne ke liye main apne dost ko invite kiya tha, kaafi maza aaya."
"I ordered a burger and fries, lekin fries thodi soggy thi, which was disappointing. Main is restaurant se phir bhi try karunga kyunki overall experience acha tha."
"The delivery guy bahut polite tha, aur unhone mera order sahi se deliver kiya, which made the experience great. Unka attitude achha tha aur kisi bhi doubt mein madad ki."
"The food delivered was a bit cold, jo khaas experience nahi tha, par taste achha tha. Main umeed karta hun ki agle baar sab kuch thoda better hoga aur fresh milega."
"Yeh film dekhte hue dil mein emotions kaafi gaharaye, khaas taur par music se."
"I found the app quite user-friendly, lekin kabhi-kabhi delivery time zyada hota hai. Khana tasty hai, par efficient delivery se sab kuch behtar ho sakta hai."
"Meri pizza delivery ka order thoda late hua, which made me anxious. Lekin jab mila toh taste fantastic tha, toh main unki service ka dhyan doonga."
"The coffee I ordered was not very hot, and it was a letdown. Lekin restaurant ki ambience achhi thi, toh main wapas aane ki soch raha hun."
"Is film ka dialogue writing kafi impactful tha, dosto ne bhi appreciate kiya."
"Delivery mein thoda waqt laga, jo mujhe pasand nahi aaya, samay zaruri hai. Lekin food aakhir mein acha tha, toh main try karne par vicharunga firse."
"I asked for extra cheese on my pizza, lekin mujhe bas wahi tha. Thoda disappointment hua, par khaana phir bhi tasty raha, toh khud ko samjhaya."
Yeh movie dil ko chhoo gayi aur mujhe meri life ke bare mein sochne par majboor kiya.
"The app experience was smooth, lekin delivery time par improvement ki zarurat hai. Overall food bhi theek tha lekin kuch cheezein zaroor behter ho sakti hain."
"Mere dost ne bola ke yeh film best hai, par mujhe yah achha nahi laga."
"I ordered a dessert that was delicious, lekin presentation mein thoda improvement hota. Jyada attractive presentation se experience aur bhi khaas hota, par taste kaafi tasty raha."
"Is movie ne meri soch ko badal diya, maine kuch naya seekha hai."
"The packaging of the food was good, lekin delivery mein thoda time laga. Koi baat nahi, kyunki food ne mujhe khaas experience diya, aur main khush hua."
"Yeh film viewers ko khud se connect karne mein madad karti hai, which is great."
"I faced a minor issue with the order details, but customer service was very responsive. Zyada clarity se main unki service ko aur appreciate kar sakta hoon kyunki unhone mera masla jaldi solve kiya."
"Mujhe yeh movie dekh kar bohot maza aaya, acting amazing thi."
"The food delivery was surprisingly fast, lekin thoda zyada spicy tha, mujhe pasand nahi aaya."
"Is film ki kahani bahut interesting thi, main ise doston ke sath dekhna chahunga."
"My delivery arrived late and cold, aisa nahi hona chahiye, please improve your service, kyunki main aur nahi order karna chahta."
"Main is movie ka music sun kar khush ho gaya, aankhein khusiyon se bhar gayi."
"The food was decent but not as great as I expected, kuch aur try karunga next time for better taste, yeh thoda disappointing tha."
"Although the delivery was quick, the food quality did not meet my expectations; main is baar thoda disappointed hoon aapke service se, sorry."
"Yeh movie family ke liye acchi hai, sab logon ko isse zaroor dekhna chahiye."
"The pizza was not hot when it arrived, isliye main nafrat se keh raha hoon, thoda aur careful hona chahiye aapko."
"Film ka climax bahut hi zabardast tha, sabko shock kar diya, main impressed hoon."
"The delivery took longer than expected, aur mujhe dinner ki planning mein dikkat aayi, behtar hona chahiye aapka time management."
"Even though the food was tasty, it would be better if you enhance portion sizes; thodi aur quantity ho sakti thi, yeh choti si baat hai."
Mujhe yahaan tak dekh kar acha laga ki characters ka humor kaise evolve hua hai.
Movie ki dialogues itni impactful thi ke main sochta rah gaya unke bare mein.
"The salad arrived fresh and crunchy, par dressing thodi zyada thi; lekin usse khana accha laga, mujhe kabhi nafrat nahi hoti."
"Is movie ne mujhe emotional kar diya, bohot hi gehri baatein kahi gayi thi."
"The service was satisfactory, lekin phir bhi delivery time improve hona chahiye, kyunki main hamesha jaldi mein order karta hoon, toh achha rahega."
"Mujhe laga ki is movie ka message behad powerful tha, audience ko sochne par majboor kiya."
"Is cheesy romance film ne meri raat ko bohot hi special bana diya, main yeh zaroor recommend karunga."
"The dessert I ordered was not as fresh as expected, mujhe disappoint hona pada; koi aur baar order nahi kar sakta."
"Yeh movie dekhti waqt mujhe maza aaya, main har scene enjoy kiya aur hansi aayi."
"The delivery was fine, however, I would prefer more variety in the menu; kabhi kabhi innovative options chahiye hote hain main aur bhi explore karna chahunga."
"Mujhe yeh movie bahut pasand aayi, iska storyline bohot unique tha."
"The food delivery service was fantastic, par thoda zyada waqt laga order aane mein, which was disappointing overall."
"The restaurant's new menu item is really delicious, lekin presentation bhi thodi aur achi ho sakti thi to enhance the experience for customers."
"Movie ke dance numbers itne achhe the, ki main unhein baar-baar dekh na chahta hoon."
"I ordered pizza from the food app, lekin delivery time kaafi late hua, which was frustrating because we were really hungry and waiting excitedly."
"Acting bohot zabardast thi, lekin screenplay ko thoda aur strong hona chahiye tha."
"The food delivery app had some technical issues during my last order, jo mujhe kaafi pareshan kar diya. Overall, I hope they resolve it soon for better service."
"Is movie ke dialogues yaad rehne layak hain, aur hansi bhi aaye hai."
"I enjoyed the dessert from the delivery app, par main thoda confused tha toppings ke choices par, jo kaafi unusual laga."
"Is baar ka plot twist samajh nahi aaya, lekin acting bohot umda thi."
"I found the performance of the lead actor outstanding, but the supporting cast didnít get much screen time, which was a little disappointing for me."
"Mujhe koi dawaai nahi thi, par movie dekhne ke liye jaana zaroori tha."
"Yeh movie family bonds ko achhe se portray karti hai, yeh hamesha yaad rahegi."
"After ordering a special from the app, it arrived cold, aur mujhe maza nahi aaya is baar food ka, which was really disappointing during my dinner time."
"Storyline thodi predictable thi, lekin background music ne movie ko behtar banaya."
"The food variety offered by the delivery app is impressive, par unhon ka timing consistent nahi hai, which can affect customer satisfaction and overall experience in tricky ways."
"I received a wrong item in my last order from the delivery app, jo kaafi confusing tha, and I had expected better accuracy when it comes to food delivery services."
"Yeh romantic film mujhe dost ke saath dekhkar aur bhi acchi lagi, hum dono hansi mein gir gaye."
"The food delivery experience was enjoyable overall, but they need to address the issue of missing items from orders for a more reliable service in future deliveries."
Mujhe yeh pasand nahi aayi kyunki kahani mein koi naya pan nahi tha.
"The newly introduced dish from the delivery app turned out to be excellent, and I would recommend it to my friends for their next order because of its unique flavor."
"Film ki cinematography amazing thi, par plot thoda slow laga."
"While the food was decent, the delivery took much longer than promised, leaving me quite irritated at the end of my dinner plans tonight."
"The food delivery app mein waqt par food nahi aaya, main bohot disappointed hoon."
"Pichli raat ki film ka ending samajh nahi aaya sabko, kya aapko?"
"Main jab bhi order karta hoon, food hamesha garam aur tasty aata hai, yeh amazing hai!"
"Kya kisi ne ""Raaz"" movie dekhi? Iska twist bohot surprise tha, sahi?"
"The service of the food delivery app was too slow today, which made me very unhappy."
"I like that the restaurant has healthy options, because it helps me stay fit while enjoying tasty food from their delivery app."
"Kaisi lagti hai ""Dil Bechara""? Iski kahani dil ko chhoo gayi, specially lead actor ki performance?"
"The food I ordered was not only late but also cold and bland, which was quite disappointing overall."
"Although the food delivery app seemed convenient, I faced too many issues with the order today, making my experience frustrating and time-consuming overall."
"Mujhe lagta hai movies main kahani ka hona bohot zaroori hota hai, aapka kya sochna hai?"
"The delivery person was polite and on time, which greatly improved my experience with the food delivery service I used last night."
Kya aapne kisi film ke liye first day first show book kiya hai kabhi? Mujhe woh anubhav bohot exciting lagta hai!
"Unfortunately, the latest movie I watched failed to engage me, making it hard for me to enjoy or recommend it to friends later."
"Snacks aur picture ka combination hamesha perfect hota hai, kya yeh aapke liye bhi sach hai?"
"The food I ordered was missing an item, and contacting customer service felt frustrating due to the long wait times I faced."
"Agar aapko romantic movies pasand hain, toh ""Kabir Singh"" aapko zaroor dekhni chahiye, yeh kaafi impactful hai."
"The app didnít have my favorite restaurant listed, which was disappointing because I was craving their special dish for dinner tonight."
Agar story strong hai toh film dekhne ka maza kuch aur hi hota hai. Aap agree karte hain kya?
"I wish the food delivery app would offer more reliable customer support, as it really helps when things go wrong with my order occasionally."
"Pichle hafte ka action thriller movie dekh kar mujhe bohot adrenaline rush mila, kya aapne dekha?"
"I ordered a simple meal from the app, but it arrived late and cold, resulting in a disappointing dinner experience altogether."
"Har baar ek achi movie dekhne par dil khush ho jata hai, kya aapko aisa lagta hai?"
"Upon receiving my order through the delivery app, I realized it was incorrect, leading to an unsatisfactory experience that I hope wonít happen again."
"Mujhe thriller movies dekhna pasand hai kyunki unmein suspense hamesha mind-blowing hota hai, kya aapko bhi?"
"The restaurantís food was delicious, but the delivery took far too long, resulting in my dinner being delayed by almost an hour which was quite inconvenient."
"Film ke soundtrack ne mujhe bohot impress kiya, specially kuch emotional scenes mein, kya aap ko bhi aisa laga?"
"I appreciate how the delivery app allows tracking the order status in real time, making it easier to know when my food will arrive."
"Mujhe woh movie bohot achi lagi, special effects aur story kaafi interesting the."
"Movie ka plot thoda predictable tha, par phir bhi maine kaafi enjoy kiya."
"Yeh restaurant ka food delivery experience bilkul bhi acha nahi raha, mujhe time se nahi mila. Jab mila tab bhi khana thoda thanda tha, bohot disappointment tha."
"Delivery ka time kaafi lamba tha, aur final meal quality bhi thodi low thi overall. Tumhe ye bilkul theek nahi laga, sab kuch khatam hone mein."
"Kal maine bhindi masala order kiya tha, par wo bilkul nahi tasty tha. Jab maine feedback diya, unhone kuch zaroor nahi suna aur mujhe return nahi diya."
"Yeh movie dekh kar mujhe apne childhood ki yaadein yaad aayi, achha laga."
"Aaj ka food delivery experience bohot hi kharab raha, kyunki order galat deliver hua. Main soch raha tha ki kis tarah se unhe ye sahi karna hoga."
"Film mein action scenes bohot thrilling the, aur mujhe adrenaline rush kaisa mehsoos hua."
"Maine jo dambir biryani order ki, wo kuch khaas nahi thi, aur 40 minutes tak deliver hone ka wait definitely isnít worth it. Unhe apne service improve karni chahiye."
"Movie ka ending mujhe bohot unexpected laga, par main khush hoon aisa hone par."
"Is film ki casting ne bohot hi achha kaam kiya, main unko bhool nahi sakta."
"Mujhe film ka message kaafi impactful laga, is waqt ki zarurat hai sabko samajhne ki."
"Mujhe laga tha ki aaj khana aayega behtareen, par food delivery bill kafi zyada tha, mace ki tarah wo khana achha nahi laga. Kisi bhi tarah se mujhe bas chinta thi is par."
"Jab maine doosri baar order kiya, tab me ne socha hoga delivery theek ho jayegi, magar phir bhi ve waapas nahi aaye. Yeh kahi na kahi theek nahi hai."
"Film ki daastaan bohot emotional thi, aur main favourite characters ke liye pain mehsoos kiya."
"Mujhe lagta hai aaj food delivery pe mujhe again khana milne me bahut kabhi nahi mille, bilkul waise bhi kisi bhi chiz ko samajh nahi panela."
"Jo khana maine order kiya tha, wo waqt pe nahi aaya, aur jab aaya toh wo thanda tha, yeh mera trust in sab par khatam kar diya hai."
"Food delivery app ne kuch items hi nahi diye, aur mujhe nahi pata ki kyun unhone yeh kiya. Aakhir main chhoti-chhoti cheezon se khush nahi ho sakta."
"Mujhe yeh movie ka plot bahut interesting laga, main zaroor recommend karunga."
"The food delivery app ka service bahut tezi se aata hai, but kabhi kabar thoda delay hota hai."
"Jab maine woh film dekhi, mujhe laga ki acting bahut behtareen thi."
"Movie ka ending ajeeb laga, expected tha ki kuch aur hoga par nahi aaya."
"Is bar ka food delivery experience accha tha, par order thoda galat aaya."
"Mujhe samajh nahi aaya ki logon ko yeh film kyun itni pasand hai, kuch khaas nahi lagti."
